AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 2357.4357910156250000000000000, 1113.8460693359375000000000000, 3094.3588867187500000000000000, 2026.1538085937500000000000000, 2808.2050781250000000000000000, 2531.2819824218750000000000000, 2689.7434082031250000000000000, 3324.6152343750000000000000000, 2679.4870605468750000000000000, 3260.5126953125000000000000000, 2602.5639648437500000000000000, 3703.5895996093750000000000000, 2718.9743652343750000000000000, 3497.9487304687500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 20.0000000000000000000000000, 5.0000000000000000000000000
 2464.6152343750000000000000000, 1062.0512695312500000000000000, 3095.8974609375000000000000000, 2027.6922607421875000000000000, 2807.6921386718750000000000000, 2536.9230957031250000000000000, 2701.0256347656250000000000000, 3322.0512695312500000000000000, 2691.2819824218750000000000000, 3272.8203125000000000000000000, 2611.2819824218750000000000000, 3688.2050781250000000000000000, 2704.6152343750000000000000000, 3457.9487304687500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2572.8205566406250000000000000, 1052.3076171875000000000000000, 3098.9743652343750000000000000, 2049.2307128906250000000000000, 2812.8205566406250000000000000, 2537.9487304687500000000000000, 2701.0256347656250000000000000, 3315.3845214843750000000000000, 2696.4101562500000000000000000, 3274.8718261718750000000000000, 2619.4870605468750000000000000, 3686.6665039062500000000000000, 2694.3588867187500000000000000, 3436.4101562500000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2622.0512695312500000000000000, 1053.8460693359375000000000000, 3109.2307128906250000000000000, 2080.0000000000000000000000000, 2823.0769042968750000000000000, 2553.8461914062500000000000000, 2710.7690429687500000000000000, 3320.5126953125000000000000000, 2704.1025390625000000000000000, 3283.0769042968750000000000000, 2627.1794433593750000000000000, 3700.5126953125000000000000000, 2679.4870605468750000000000000, 3392.8203125000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2632.3076171875000000000000000, 1035.8974609375000000000000000, 3113.8461914062500000000000000, 2096.4101562500000000000000000, 2831.2819824218750000000000000, 2576.9230957031250000000000000, 2728.2050781250000000000000000, 3328.7177734375000000000000000, 2723.0769042968750000000000000, 3294.8718261718750000000000000, 2637.9487304687500000000000000, 3700.0000000000000000000000000, 2658.4614257812500000000000000, 3344.6152343750000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2668.7177734375000000000000000, 1014.3589477539062500000000000, 3111.7946777343750000000000000, 2104.6152343750000000000000000, 2838.4614257812500000000000000, 2590.2563476562500000000000000, 2737.4357910156250000000000000, 3329.2307128906250000000000000, 2736.9230957031250000000000000, 3298.9743652343750000000000000, 2647.1794433593750000000000000, 3692.3076171875000000000000000, 2647.6921386718750000000000000, 3320.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2721.5383300781250000000000000, 1001.5384521484375000000000000, 3112.8205566406250000000000000, 2112.8205566406250000000000000, 2846.1538085937500000000000000, 2594.8718261718750000000000000, 2742.5639648437500000000000000, 3327.6921386718750000000000000, 2738.4614257812500000000000000, 3302.0512695312500000000000000, 2647.6921386718750000000000000, 3694.8718261718750000000000000, 2645.1281738281250000000000000, 3302.0512695312500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2767.1794433593750000000000000, 1001.5384521484375000000000000, 3115.3845214843750000000000000, 2124.1025390625000000000000000, 2859.4870605468750000000000000, 2603.5895996093750000000000000, 2750.7690429687500000000000000, 3330.2563476562500000000000000, 2744.1025390625000000000000000, 3309.2307128906250000000000000, 2650.7692871093750000000000000, 3698.9743652343750000000000000, 2642.5639648437500000000000000, 3280.5126953125000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2825.1281738281250000000000000, 998.4614868164062500000000000, 3121.0256347656250000000000000, 2145.6408691406250000000000000, 2885.6408691406250000000000000, 2615.8974609375000000000000000, 2757.9487304687500000000000000, 3336.9230957031250000000000000, 2755.3845214843750000000000000, 3314.3588867187500000000000000, 2663.5895996093750000000000000, 3700.5126953125000000000000000, 2643.0769042968750000000000000, 3262.5639648437500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2891.2819824218750000000000000, 978.4614868164062500000000000, 3125.1281738281250000000000000, 2164.6152343750000000000000000, 2920.0000000000000000000000000, 2634.8718261718750000000000000, 2769.2307128906250000000000000, 3344.1025390625000000000000000, 2766.1538085937500000000000000, 3321.0256347656250000000000000, 2674.3588867187500000000000000, 3698.4614257812500000000000000, 2647.6921386718750000000000000, 3245.1281738281250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
