AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 4116.9228515625000000000000000, 4124.6152343750000000000000000, 4126.1538085937500000000000000, 4107.1791992187500000000000000, 4094.3588867187500000000000000, 4125.1279296875000000000000000, 4071.7946777343750000000000000, 4018.4614257812500000000000000, 4121.0253906250000000000000000, 4095.8972167968750000000000000, 4134.3588867187500000000000000, 4075.3845214843750000000000000, 4088.2050781250000000000000000, 4091.2819824218750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 10.0000000000000000000000000, 2.0000000000000000000000000
 4123.5898437500000000000000000, 4133.3330078125000000000000000, 4124.1025390625000000000000000, 4106.6665039062500000000000000, 4092.8203125000000000000000000, 4118.9741210937500000000000000, 4069.2307128906250000000000000, 4015.8972167968750000000000000, 4118.4614257812500000000000000, 4089.2307128906250000000000000, 4130.2563476562500000000000000, 4072.8203125000000000000000000, 4091.2819824218750000000000000, 4093.3332519531250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4121.5385742187500000000000000, 4131.7949218750000000000000000, 4125.6411132812500000000000000, 4106.6665039062500000000000000, 4092.3076171875000000000000000, 4110.7690429687500000000000000, 4066.1538085937500000000000000, 4010.2563476562500000000000000, 4109.2304687500000000000000000, 4079.4870605468750000000000000, 4124.6152343750000000000000000, 4074.3588867187500000000000000, 4095.3845214843750000000000000, 4096.9228515625000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4110.7690429687500000000000000, 4130.2563476562500000000000000, 4122.5639648437500000000000000, 4107.1791992187500000000000000, 4085.1281738281250000000000000, 4104.1025390625000000000000000, 4065.6408691406250000000000000, 4003.5895996093750000000000000, 4103.0766601562500000000000000, 4071.7946777343750000000000000, 4120.5126953125000000000000000, 4069.7434082031250000000000000, 4086.6665039062500000000000000, 4091.2819824218750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4113.3330078125000000000000000, 4138.9741210937500000000000000, 4121.5385742187500000000000000, 4106.6665039062500000000000000, 4083.0769042968750000000000000, 4109.7436523437500000000000000, 4065.1281738281250000000000000, 3998.4614257812500000000000000, 4100.5126953125000000000000000, 4075.8972167968750000000000000, 4115.8974609375000000000000000, 4064.6152343750000000000000000, 4082.0512695312500000000000000, 4088.7177734375000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4120.0000000000000000000000000, 4144.6152343750000000000000000, 4124.1025390625000000000000000, 4108.2050781250000000000000000, 4085.6408691406250000000000000, 4121.5385742187500000000000000, 4066.1538085937500000000000000, 3991.2819824218750000000000000, 4095.3845214843750000000000000, 4074.8715820312500000000000000, 4115.8974609375000000000000000, 4063.0769042968750000000000000, 4089.7434082031250000000000000, 4091.2819824218750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4117.4360351562500000000000000, 4140.0000000000000000000000000, 4120.5126953125000000000000000, 4109.7436523437500000000000000, 4096.4101562500000000000000000, 4124.1025390625000000000000000, 4068.2050781250000000000000000, 3986.6665039062500000000000000, 4090.7690429687500000000000000, 4065.6408691406250000000000000, 4115.8974609375000000000000000, 4061.5383300781250000000000000, 4090.2563476562500000000000000, 4090.7690429687500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4118.9741210937500000000000000, 4140.0000000000000000000000000, 4117.4360351562500000000000000, 4109.2304687500000000000000000, 4108.7177734375000000000000000, 4120.5126953125000000000000000, 4064.6152343750000000000000000, 3995.3845214843750000000000000, 4097.9487304687500000000000000, 4069.2307128906250000000000000, 4116.9228515625000000000000000, 4065.1281738281250000000000000, 4091.7946777343750000000000000, 4090.2563476562500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4122.0512695312500000000000000, 4140.0000000000000000000000000, 4121.0253906250000000000000000, 4108.2050781250000000000000000, 4099.4873046875000000000000000, 4121.5385742187500000000000000, 4066.1538085937500000000000000, 4004.1025390625000000000000000, 4105.1279296875000000000000000, 4076.4101562500000000000000000, 4125.1279296875000000000000000, 4068.7177734375000000000000000, 4102.5639648437500000000000000, 4093.3332519531250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4114.8715820312500000000000000, 4135.3842773437500000000000000, 4122.5639648437500000000000000, 4106.6665039062500000000000000, 4083.5895996093750000000000000, 4122.5639648437500000000000000, 4070.7690429687500000000000000, 4004.1025390625000000000000000, 4104.6152343750000000000000000, 4079.4870605468750000000000000, 4128.7177734375000000000000000, 4066.6665039062500000000000000, 4107.6923828125000000000000000, 4093.8459472656250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
