AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 3850.7690429687500000000000000, 3813.8459472656250000000000000, 3845.6408691406250000000000000, 3967.6921386718750000000000000, 3706.6665039062500000000000000, 3721.0256347656250000000000000, 3872.8203125000000000000000000, 3711.2819824218750000000000000, 2775.3845214843750000000000000, 3129.7434082031250000000000000, 3760.0000000000000000000000000, 3638.9743652343750000000000000, 3522.0512695312500000000000000, 3503.0769042968750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 20.0000000000000000000000000, 2.0000000000000000000000000
 3836.4101562500000000000000000, 3784.1025390625000000000000000, 3838.4614257812500000000000000, 3932.3076171875000000000000000, 3647.6921386718750000000000000, 3659.4870605468750000000000000, 3822.0512695312500000000000000, 3676.9230957031250000000000000, 2638.9743652343750000000000000, 3060.0000000000000000000000000, 3753.3332519531250000000000000, 3597.9487304687500000000000000, 3466.6665039062500000000000000, 3463.5895996093750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3881.5383300781250000000000000, 3826.1538085937500000000000000, 3884.1025390625000000000000000, 3963.0769042968750000000000000, 3698.9743652343750000000000000, 3718.4614257812500000000000000, 3874.3588867187500000000000000, 3734.8715820312500000000000000, 2740.0000000000000000000000000, 3148.2050781250000000000000000, 3806.1538085937500000000000000, 3647.6921386718750000000000000, 3523.0769042968750000000000000, 3526.1538085937500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3905.1281738281250000000000000, 3853.3332519531250000000000000, 3908.2050781250000000000000000, 3979.4870605468750000000000000, 3727.1794433593750000000000000, 3775.3845214843750000000000000, 3922.0512695312500000000000000, 3777.9487304687500000000000000, 2801.5383300781250000000000000, 3186.6665039062500000000000000, 3825.6408691406250000000000000, 3670.7690429687500000000000000, 3549.7434082031250000000000000, 3560.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3938.4614257812500000000000000, 3920.5126953125000000000000000, 3944.6152343750000000000000000, 4013.3332519531250000000000000, 3769.2307128906250000000000000, 3826.6665039062500000000000000, 3973.3332519531250000000000000, 3832.3076171875000000000000000, 2918.4614257812500000000000000, 3282.5639648437500000000000000, 3872.8203125000000000000000000, 3717.4357910156250000000000000, 3587.6921386718750000000000000, 3611.7946777343750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3853.3332519531250000000000000, 3849.7434082031250000000000000, 3869.2307128906250000000000000, 3958.9743652343750000000000000, 3671.7946777343750000000000000, 3712.8203125000000000000000000, 3883.0769042968750000000000000, 3744.6152343750000000000000000, 2780.5126953125000000000000000, 3159.4870605468750000000000000, 3775.3845214843750000000000000, 3610.2563476562500000000000000, 3467.1794433593750000000000000, 3494.3588867187500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3784.6152343750000000000000000, 3758.4614257812500000000000000, 3791.2819824218750000000000000, 3902.0512695312500000000000000, 3568.2050781250000000000000000, 3596.4101562500000000000000000, 3788.7177734375000000000000000, 3647.6921386718750000000000000, 2540.0000000000000000000000000, 2944.6152343750000000000000000, 3680.0000000000000000000000000, 3492.8203125000000000000000000, 3337.9487304687500000000000000, 3357.9487304687500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3728.7177734375000000000000000, 3691.2819824218750000000000000, 3732.8203125000000000000000000, 3851.7946777343750000000000000, 3514.8718261718750000000000000, 3535.3845214843750000000000000, 3732.3076171875000000000000000, 3595.3845214843750000000000000, 2365.6408691406250000000000000, 2838.4614257812500000000000000, 3620.5126953125000000000000000, 3416.4101562500000000000000000, 3241.5383300781250000000000000, 3260.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3630.2563476562500000000000000, 3582.5639648437500000000000000, 3643.0769042968750000000000000, 3784.1025390625000000000000000, 3405.6408691406250000000000000, 3449.7434082031250000000000000, 3644.1025390625000000000000000, 3498.9743652343750000000000000, 2086.6665039062500000000000000, 2682.0512695312500000000000000, 3512.3076171875000000000000000, 3289.2307128906250000000000000, 3102.5639648437500000000000000, 3110.2563476562500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 3540.0000000000000000000000000, 3472.3076171875000000000000000, 3560.0000000000000000000000000, 3722.5639648437500000000000000, 3282.0512695312500000000000000, 3348.2050781250000000000000000, 3536.9230957031250000000000000, 3391.2819824218750000000000000, 1921.0256347656250000000000000, 2487.1794433593750000000000000, 3414.8718261718750000000000000, 3167.1794433593750000000000000, 2969.2307128906250000000000000, 2968.2050781250000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
